rewards,avg_rewards
-3.0,-2.2
-2.0,-2.2
0.0,-2.1
0.0,-1.9
-1.0,-1.7
-2.0,-1.7
-3.0,-1.7
-1.0,-1.6
-4.0,-1.8
-1.0,-1.7
-1.0,-1.5
-1.0,-1.4
0.0,-1.4
-3.0,-1.7
-3.0,-1.9
-2.0,-1.9
-1.0,-1.7
-2.0,-1.8
-3.0,-1.7
-1.0,-1.7
0.0,-1.6
0.0,-1.5
0.0,-1.5
-1.0,-1.3
-2.0,-1.2
-1.0,-1.1
-2.0,-1.2
-39.0,-4.9
-1.0,-4.7
-3.0,-4.9
-1.0,-5.0
-1.0,-5.1
-2.0,-5.3
-1.0,-5.3
-3.0,-5.4
-3.0,-5.6
-2.0,-5.6
-3.0,-2.0
-1.0,-2.0
-2.0,-1.9
-18.0,-3.6
-10.0,-4.5
-3.0,-4.6
0.0,-4.5
-1.0,-4.3
-2.0,-4.2
0.0,-4.0
-2.0,-3.9
-2.0,-4.0
-3.0,-4.1
-1.0,-2.4
-2.0,-1.6
-2.0,-1.5
-2.0,-1.7
-1.0,-1.7
-2.0,-1.7
-3.0,-2.0
-2.0,-2.0
-1.0,-1.9
-1.0,-1.7
-2.0,-1.8
0.0,-1.6
-3.0,-1.7
-3.0,-1.8
-1.0,-1.8
-2.0,-1.8
0.0,-1.5
-2.0,-1.5
-2.0,-1.6
-2.0,-1.7
-2.0,-1.7
-1.0,-1.8
-2.0,-1.7
0.0,-1.4
-3.0,-1.6
-2.0,-1.6
-2.0,-1.8
0.0,-1.6
-1.0,-1.5
-1.0,-1.4
-3.0,-1.5
-2.0,-1.6
-1.0,-1.5
-3.0,-1.8
-3.0,-1.8
-5.0,-2.1
-1.0,-2.0
-3.0,-2.3
-2.0,-2.4
-2.0,-2.5
0.0,-2.2
-49.0,-6.9
0.0,-6.8
-2.0,-6.7
0.0,-6.4
-2.0,-6.1
-3.0,-6.3
-1.0,-6.1
-2.0,-6.1
-2.0,-6.1
-1.0,-6.2
0.0,-1.3
-2.0,-1.5
-3.0,-1.6
-3.0,-1.9
-3.0,-2.0
-2.0,-1.9
-2.0,-2.0
-3.0,-2.1
-3.0,-2.2
-1.0,-2.2
-2.0,-2.4
-3.0,-2.5
0.0,-2.2
-1.0,-2.0
-2.0,-1.9
-2.0,-1.9
-1.0,-1.8
-2.0,-1.7
-2.0,-1.6
-2.0,-1.7
0.0,-1.5
-2.0,-1.4
-3.0,-1.7
0.0,-1.6
-1.0,-1.5
-2.0,-1.5
-2.0,-1.6
-3.0,-1.7
-2.0,-1.7
-3.0,-1.8
-3.0,-2.1
-2.0,-2.1
-3.0,-2.1
-3.0,-2.4
-1.0,-2.4
0.0,-2.2
-2.0,-2.2
-2.0,-2.1
-2.0,-2.1
-2.0,-2.0
-1.0,-1.8
-2.0,-1.8
-3.0,-1.8
-2.0,-1.7
-50.0,-6.6
-2.0,-6.8
-50.0,-11.6
-50.0,-16.4
-2.0,-16.4
-2.0,-16.4
-1.0,-16.4
-3.0,-16.5
-3.0,-16.5
-3.0,-16.6
0.0,-11.6
-2.0,-11.6
-2.0,-6.8
0.0,-1.8
-3.0,-1.9
-3.0,-2.0
-1.0,-2.0
-3.0,-2.0
-3.0,-2.0
0.0,-1.7
-1.0,-1.8
-1.0,-1.7
-37.0,-5.2
-48.0,-10.0
0.0,-9.7
-1.0,-9.5
-2.0,-9.6
-1.0,-9.4
-1.0,-9.2
-1.0,-9.3
0.0,-9.2
0.0,-9.1
-2.0,-5.6
-50.0,-5.8
-8.0,-6.6
-50.0,-11.5
-12.0,-12.5
-14.0,-13.8
-50.0,-18.7
-31.0,-21.7
-2.0,-21.9
-39.0,-25.8
-12.0,-26.8
-18.0,-23.6
-50.0,-27.8
-3.0,-23.1
0.0,-21.9
-2.0,-20.7
-45.0,-20.2
-2.0,-17.3
-5.0,-17.6
0.0,-13.7
0.0,-12.5
-22.0,-12.9
-1.0,-8.0
-3.0,-8.0
-8.0,-8.8
-2.0,-8.8
0.0,-4.3
-3.0,-4.4
-1.0,-4.0
-1.0,-4.1
-31.0,-7.2
-2.0,-5.2
-2.0,-5.3
-49.0,-9.9
-3.0,-9.4
-46.0,-13.8
-23.0,-16.1
-3.0,-16.1
-1.0,-16.1
-2.0,-16.2
-3.0,-13.4
-3.0,-13.5
-2.0,-13.5
-2.0,-8.8
-2.0,-8.7
-3.0,-4.4
-4.0,-2.5
-2.0,-2.4
-2.0,-2.5
-2.0,-2.5
-2.0,-2.4
-1.0,-2.2
-3.0,-2.3
-1.0,-2.2
-3.0,-2.3
-3.0,-2.3
-2.0,-2.1
-50.0,-6.9
-1.0,-6.8
-2.0,-6.8
-3.0,-6.9
-3.0,-7.1
-1.0,-6.9
-2.0,-7.0
-3.0,-7.0
-2.0,-6.9
-2.0,-6.9
-5.0,-2.4
-3.0,-2.6
0.0,-2.4
-2.0,-2.3
-3.0,-2.3
-1.0,-2.3
-2.0,-2.3
-48.0,-6.8
-1.0,-6.7
-2.0,-6.7
-3.0,-6.5
-2.0,-6.4
-2.0,-6.6
-1.0,-6.5
-6.0,-6.8
-1.0,-6.8
0.0,-6.6
-2.0,-2.0
-3.0,-2.2
-3.0,-2.3
-3.0,-2.3
-2.0,-2.3
-1.0,-2.2
-2.0,-2.3
0.0,-1.7
-2.0,-1.8
-2.0,-2.0
-1.0,-1.9
-2.0,-1.8
0.0,-1.5
-2.0,-1.4
-3.0,-1.5
0.0,-1.4
-1.0,-1.3
-2.0,-1.5
-1.0,-1.4
-2.0,-1.4
-1.0,-1.4
-2.0,-1.4
-2.0,-1.6
-2.0,-1.6
-3.0,-1.6
0.0,-1.6
-1.0,-1.6
-2.0,-1.6
-2.0,-1.7
-3.0,-1.8
-2.0,-1.9
-1.0,-1.8
0.0,-1.6
-2.0,-1.6
-1.0,-1.4
-2.0,-1.6
-1.0,-1.6
-2.0,-1.6
-1.0,-1.5
-2.0,-1.4
-3.0,-1.5
0.0,-1.4
-2.0,-1.6
-3.0,-1.7
-2.0,-1.8
-2.0,-1.8
-2.0,-1.9
-4.0,-2.1
0.0,-2.0
-2.0,-2.0
-1.0,-1.8
-3.0,-2.1
-3.0,-2.2
-2.0,-2.1
-3.0,-2.2
-3.0,-2.3
-2.0,-2.3
-2.0,-2.1
-1.0,-2.2
-3.0,-2.3
-3.0,-2.5
-3.0,-2.5
-2.0,-2.4
-2.0,-2.4
-1.0,-2.2
0.0,-1.9
0.0,-1.7
-2.0,-1.7
-1.0,-1.7
-1.0,-1.5
0.0,-1.2
-1.0,-1.0
-2.0,-1.0
-3.0,-1.1
-1.0,-1.1
-1.0,-1.2
-2.0,-1.4
-2.0,-1.4
-2.0,-1.5
-2.0,-1.6
-2.0,-1.8
-3.0,-2.0
-2.0,-2.0
-2.0,-1.9
-3.0,-2.1
-2.0,-2.2
0.0,-2.0
0.0,-1.8
-3.0,-1.9
-3.0,-2.0
-3.0,-2.1
-3.0,-2.1
-3.0,-2.2
-3.0,-2.3
-2.0,-2.2
-3.0,-2.3
-3.0,-2.6
-2.0,-2.8
-3.0,-2.8
-1.0,-2.6
-2.0,-2.5
-1.0,-2.3
-3.0,-2.3
-3.0,-2.3
-3.0,-2.4
-3.0,-2.4
-2.0,-2.3
-1.0,-2.2
0.0,-1.9
-1.0,-1.9
-2.0,-1.9
-3.0,-2.1
-3.0,-2.1
-2.0,-2.0
-2.0,-1.9
-46.0,-6.2
-2.0,-6.2
-3.0,-6.4
-3.0,-6.7
-2.0,-6.8
-2.0,-6.8
-1.0,-6.6
-1.0,-6.4
-2.0,-6.4
-1.0,-6.3
-1.0,-1.8
0.0,-1.6
-6.0,-1.9
0.0,-1.6
-2.0,-1.6
-44.0,-5.8
-2.0,-5.9
-2.0,-6.0
-49.0,-10.7
-3.0,-10.9
-1.0,-10.9
-2.0,-11.1
-47.0,-15.2
-39.0,-19.1
-50.0,-23.9
-1.0,-19.6
-3.0,-19.7
-50.0,-24.5
0.0,-19.6
-3.0,-19.6
-3.0,-19.8
-3.0,-19.9
-19.0,-17.1
-2.0,-13.4
-2.0,-8.6
-2.0,-8.7
-2.0,-8.6
-2.0,-3.8
-4.0,-4.2
-2.0,-4.1
-47.0,-8.5
-2.0,-8.4
-2.0,-6.7
-1.0,-6.6
-3.0,-6.7
-3.0,-6.8
-3.0,-6.9
-3.0,-7.0
-2.0,-6.8
-2.0,-6.8
0.0,-2.1
-3.0,-2.2
-3.0,-2.3
-3.0,-2.5
0.0,-2.2
-50.0,-6.9
-2.0,-6.8
-3.0,-6.8
-50.0,-11.6
-2.0,-11.6
-1.0,-11.7
-3.0,-11.7
-3.0,-11.7
-2.0,-11.6
-3.0,-11.9
-3.0,-7.2
-2.0,-7.2
-1.0,-7.0
-2.0,-2.2
-3.0,-2.3
-3.0,-2.5
-1.0,-2.3
-3.0,-2.3
-2.0,-2.3
-1.0,-2.1
0.0,-1.8
-2.0,-1.8
-1.0,-1.8
-3.0,-1.9
-2.0,-1.8
-2.0,-1.7
-2.0,-1.8
0.0,-1.5
-3.0,-1.6
0.0,-1.5
-50.0,-6.5
-2.0,-6.5
-3.0,-6.7
-2.0,-6.6
-1.0,-6.5
-2.0,-6.5
-3.0,-6.6
-2.0,-6.8
-2.0,-6.7
-2.0,-6.9
-2.0,-2.1
-2.0,-2.1
-1.0,-1.9
0.0,-1.7
-3.0,-1.9
-2.0,-1.9
0.0,-1.6
-3.0,-1.7
-2.0,-1.7
-3.0,-1.8
0.0,-1.6
-3.0,-1.7
-1.0,-1.7
-1.0,-1.8
-3.0,-1.8
-1.0,-1.7
0.0,-1.7
-3.0,-1.7
-3.0,-1.8
0.0,-1.5
-3.0,-1.8
-1.0,-1.6
-1.0,-1.6
-1.0,-1.6
-2.0,-1.5
-3.0,-1.7
-2.0,-1.9
-1.0,-1.7
-2.0,-1.6
-2.0,-1.8
-1.0,-1.6
-3.0,-1.8
-2.0,-1.9
0.0,-1.8
-7.0,-2.3
-3.0,-2.3
-1.0,-2.2
-3.0,-2.4
-2.0,-2.4
-3.0,-2.5
-2.0,-2.6
-3.0,-2.6
-2.0,-2.6
-2.0,-2.8
-3.0,-2.4
-3.0,-2.4
-2.0,-2.5
-2.0,-2.4
-2.0,-2.4
-3.0,-2.4
-3.0,-2.5
-3.0,-2.5
-1.0,-2.4
-2.0,-2.4
-3.0,-2.4
-3.0,-2.4
-2.0,-2.4
-3.0,-2.5
-3.0,-2.6
-1.0,-2.4
-2.0,-2.3
-4.0,-2.4
-3.0,-2.6
-3.0,-2.7
-3.0,-2.7
-2.0,-2.6
-1.0,-2.5
-2.0,-2.4
-1.0,-2.2
-3.0,-2.4
-2.0,-2.4
-2.0,-2.2
-1.0,-2.0
-1.0,-1.8
-1.0,-1.6
-2.0,-1.6
-2.0,-1.7
0.0,-1.5
-2.0,-1.6
-2.0,-1.5
-3.0,-1.6
-1.0,-1.5
-3.0,-1.7
-2.0,-1.8
-2.0,-1.9
0.0,-1.7
-1.0,-1.6
-2.0,-1.8
-1.0,-1.7
0.0,-1.5
-2.0,-1.4
-2.0,-1.5
-1.0,-1.3
-3.0,-1.4
-1.0,-1.3
-1.0,-1.4
-2.0,-1.5
-2.0,-1.5
-2.0,-1.6
-2.0,-1.8
0.0,-1.6
-3.0,-1.7
-2.0,-1.8
-3.0,-1.8
-1.0,-1.8
-3.0,-2.0
0.0,-1.8
-2.0,-1.8
-2.0,-1.8
-3.0,-1.9
-2.0,-2.1
-2.0,-2.0
-3.0,-2.1
-11.0,-2.9
-2.0,-3.0
-1.0,-2.8
-1.0,-2.9
-2.0,-2.9
-10.0,-3.7
-2.0,-3.6
-47.0,-8.1
-3.0,-8.2
-2.0,-8.1
-1.0,-7.1
-3.0,-7.2
-3.0,-7.4
0.0,-7.3
-3.0,-7.4
-2.0,-6.6
-2.0,-6.6
-2.0,-2.1
-3.0,-2.1
-1.0,-2.0
-2.0,-2.1
0.0,-1.8
-2.0,-1.7
-1.0,-1.8
-2.0,-1.7
-2.0,-1.7
-1.0,-1.6
-3.0,-1.7
-2.0,-1.6
-2.0,-1.7
-3.0,-1.8
-1.0,-1.9
-3.0,-2.0
-1.0,-2.0
-2.0,-2.0
-1.0,-1.9
-1.0,-1.9
-3.0,-1.9
0.0,-1.7
-1.0,-1.6
0.0,-1.3
-2.0,-1.4
-1.0,-1.2
-3.0,-1.4
-2.0,-1.4
-2.0,-1.5
-2.0,-1.6
0.0,-1.3
-1.0,-1.4
-6.0,-1.9
-1.0,-2.0
-2.0,-2.0
-3.0,-2.2
-5.0,-2.4
-2.0,-2.4
-1.0,-2.3
-3.0,-2.4
-1.0,-2.5
-3.0,-2.7
-1.0,-2.2
-3.0,-2.4
-3.0,-2.5
-2.0,-2.4
-2.0,-2.1
-2.0,-2.1
-3.0,-2.3
-3.0,-2.3
0.0,-2.2
-2.0,-2.1
-1.0,-2.1
-2.0,-2.0
-3.0,-2.0
-2.0,-2.0
-2.0,-2.0
-2.0,-2.0
-3.0,-2.0
-2.0,-1.9
-2.0,-2.1
-1.0,-2.0
-3.0,-2.2
-3.0,-2.3
-2.0,-2.2
-3.0,-2.3
-2.0,-2.3
-2.0,-2.3
-2.0,-2.2
-2.0,-2.2
-1.0,-2.1
-2.0,-2.2
-2.0,-2.1
-2.0,-2.0
-1.0,-1.9
-2.0,-1.8
-3.0,-1.9
0.0,-1.7
-1.0,-1.6
-3.0,-1.7
-2.0,-1.8
-3.0,-1.9
-10.0,-2.7
-2.0,-2.7
-2.0,-2.8
0.0,-2.6
-1.0,-2.4
-2.0,-2.6
-2.0,-2.7
0.0,-2.4
-3.0,-2.5
-3.0,-2.5
-1.0,-1.6
-1.0,-1.5
-3.0,-1.6
-3.0,-1.9
-1.0,-1.9
-2.0,-1.9
0.0,-1.7
-3.0,-2.0
-3.0,-2.0
-3.0,-2.0
-1.0,-2.0
-1.0,-2.0
-2.0,-1.9
-1.0,-1.7
-1.0,-1.7
-1.0,-1.6
-2.0,-1.8
-1.0,-1.6
-2.0,-1.5
-3.0,-1.5
-1.0,-1.5
-3.0,-1.7
-3.0,-1.8
-3.0,-2.0
-2.0,-2.1
-3.0,-2.3
-2.0,-2.3
-2.0,-2.4
-2.0,-2.4
0.0,-2.1
-2.0,-2.2
-3.0,-2.2
-2.0,-2.1
-3.0,-2.1
-1.0,-2.0
-1.0,-1.8
-2.0,-1.8
-2.0,-1.8
-2.0,-1.8
0.0,-1.8
-2.0,-1.8
-2.0,-1.7
-2.0,-1.7
0.0,-1.4
-3.0,-1.6
-1.0,-1.6
0.0,-1.4
-3.0,-1.5
-2.0,-1.5
0.0,-1.5
-1.0,-1.4
-3.0,-1.5
-1.0,-1.4
-1.0,-1.5
-3.0,-1.5
0.0,-1.4
-2.0,-1.6
-2.0,-1.5
-2.0,-1.5
-1.0,-1.6
-2.0,-1.7
-2.0,-1.6
-1.0,-1.6
-3.0,-1.8
-2.0,-1.7
-2.0,-1.9
-2.0,-1.9
-3.0,-2.0
-2.0,-2.0
0.0,-1.9
-42.0,-5.9
-1.0,-5.8
-3.0,-6.0
-3.0,-6.0
-1.0,-5.9
-1.0,-5.8
-2.0,-5.8
-2.0,-5.7
-3.0,-5.8
-2.0,-6.0
-1.0,-1.9
-2.0,-2.0
-2.0,-1.9
0.0,-1.6
-2.0,-1.7
-2.0,-1.8
-2.0,-1.8
-2.0,-1.8
-2.0,-1.7
0.0,-1.5
-2.0,-1.6
-2.0,-1.6
0.0,-1.4
-3.0,-1.7
-2.0,-1.7
-3.0,-1.8
-2.0,-1.8
0.0,-1.6
0.0,-1.4
-2.0,-1.6
-3.0,-1.7
0.0,-1.5
-2.0,-1.7
-2.0,-1.6
-1.0,-1.5
-1.0,-1.3
-2.0,-1.3
-1.0,-1.4
-1.0,-1.5
-1.0,-1.4
-3.0,-1.4
-2.0,-1.6
-2.0,-1.6
-2.0,-1.6
-2.0,-1.7
0.0,-1.6
-1.0,-1.5
-2.0,-1.6
-2.0,-1.7
0.0,-1.6
-1.0,-1.4
-2.0,-1.4
-1.0,-1.3
-1.0,-1.2
0.0,-1.0
-2.0,-1.2
-2.0,-1.3
-2.0,-1.3
-2.0,-1.3
-3.0,-1.6
-2.0,-1.7
-2.0,-1.7
0.0,-1.6
-1.0,-1.6
-3.0,-1.9
-2.0,-1.9
-2.0,-1.9
-3.0,-2.0
-2.0,-2.0
-2.0,-1.9
-2.0,-1.9
-3.0,-2.0
-2.0,-2.2
-3.0,-2.4
-3.0,-2.4
0.0,-2.2
0.0,-2.0
0.0,-1.7
-1.0,-1.6
-2.0,-1.6
-2.0,-1.6
-3.0,-1.6
-2.0,-1.6
-1.0,-1.4
-1.0,-1.2
-2.0,-1.4
-2.0,-1.6
-2.0,-1.8
-2.0,-1.9
-2.0,-1.9
-1.0,-1.8
-2.0,-1.7
-2.0,-1.7
-2.0,-1.8
-3.0,-2.0
-2.0,-2.0
-2.0,-2.0
-2.0,-2.0
-2.0,-2.0
-2.0,-2.0
-3.0,-2.2
-1.0,-2.1
-2.0,-2.1
0.0,-1.9
-3.0,-1.9
-1.0,-1.8
-3.0,-1.9
-2.0,-1.9
-2.0,-1.9
-2.0,-1.9
-1.0,-1.7
-2.0,-1.8
-1.0,-1.7
0.0,-1.7
-2.0,-1.6
0.0,-1.5
0.0,-1.2
-1.0,-1.1
-2.0,-1.1
-2.0,-1.1
-1.0,-1.1
-2.0,-1.1
-3.0,-1.3
-3.0,-1.6
-1.0,-1.5
-1.0,-1.6
-1.0,-1.7
-3.0,-1.9
-1.0,-1.8
-2.0,-1.8
-2.0,-1.9
-3.0,-2.0
-2.0,-1.9
-2.0,-1.8
-3.0,-2.0
-3.0,-2.2
-2.0,-2.3
-1.0,-2.1
-2.0,-2.2
-3.0,-2.3
-2.0,-2.3
-3.0,-2.3
-3.0,-2.4
-2.0,-2.4
-1.0,-2.2
-3.0,-2.2
-3.0,-2.3
0.0,-2.2
-2.0,-2.2
-2.0,-2.1
-1.0,-2.0
-3.0,-2.0
-2.0,-1.9
-1.0,-1.8
-3.0,-2.0
-1.0,-1.8
-3.0,-1.8
-3.0,-2.1
-1.0,-2.0
-1.0,-1.9
-3.0,-2.1
-1.0,-1.9
-2.0,-1.9
-3.0,-2.1
-3.0,-2.1
-2.0,-2.2
-1.0,-2.0
-3.0,-2.0
-2.0,-2.1
0.0,-2.0
0.0,-1.7
0.0,-1.6
-1.0,-1.5
-3.0,-1.5
-2.0,-1.4
-2.0,-1.4
-2.0,-1.5
-40.0,-5.2
-46.0,-9.6
-2.0,-9.8
-1.0,-9.9
-3.0,-10.2
-3.0,-10.4
-3.0,-10.4
-1.0,-10.3
-2.0,-10.3
-2.0,-10.3
-3.0,-6.6
-1.0,-2.1
0.0,-1.9
-1.0,-1.9
-1.0,-1.7
-50.0,-6.4
-2.0,-6.3
-2.0,-6.4
-2.0,-6.4
-3.0,-6.5
-2.0,-6.4
-1.0,-6.4
-3.0,-6.7
-2.0,-6.8
-2.0,-6.9
-3.0,-2.2
-1.0,-2.1
-2.0,-2.1
0.0,-1.9
-1.0,-1.7
-2.0,-1.7
-2.0,-1.8
-2.0,-1.7
-2.0,-1.7
-3.0,-1.8
-1.0,-1.6
-2.0,-1.7
0.0,-1.5
-2.0,-1.7
-1.0,-1.7
-1.0,-1.6
-3.0,-1.7
-2.0,-1.7
-1.0,-1.6
-1.0,-1.4
-3.0,-1.6
-30.0,-4.4
-1.0,-4.5
0.0,-4.3
-50.0,-9.2
0.0,-9.1
-3.0,-9.1
-2.0,-9.1
-50.0,-14.0
-3.0,-14.2
-2.0,-14.1
-2.0,-11.3
-3.0,-11.5
-30.0,-14.5
-1.0,-9.6
-2.0,-9.8
-2.0,-9.7
-2.0,-9.7
-2.0,-4.9
-5.0,-5.1
-1.0,-5.0
-2.0,-5.0
-1.0,-4.8
-1.0,-1.9
-2.0,-2.0
-3.0,-2.1
-2.0,-2.1
-1.0,-2.0
-1.0,-1.9
-3.0,-1.7
-2.0,-1.8
-45.0,-6.1
-2.0,-6.2
-1.0,-6.2
-2.0,-6.2
-1.0,-6.0
-3.0,-6.1
-2.0,-6.2
-2.0,-6.3
-1.0,-6.1
-1.0,-6.0
-1.0,-1.6
-3.0,-1.7
-3.0,-1.9
-2.0,-1.9
-2.0,-2.0
-2.0,-1.9
-1.0,-1.8
0.0,-1.6
-3.0,-1.8
-2.0,-1.9
-2.0,-2.0
-2.0,-1.9
-2.0,-1.8
-3.0,-1.9
-1.0,-1.8
-3.0,-1.9
0.0,-1.8
-1.0,-1.9
-3.0,-1.9
-2.0,-1.9
-3.0,-2.0
-2.0,-2.0
-2.0,-2.0
-2.0,-1.9
-2.0,-2.0
-2.0,-1.9
-2.0,-2.1
-1.0,-2.1
-7.0,-2.5
0.0,-2.3
-3.0,-2.3
-2.0,-2.3
0.0,-2.1
-1.0,-2.0
-3.0,-2.1
-2.0,-2.1
-3.0,-2.2
-2.0,-2.3
-2.0,-1.8
-1.0,-1.9
-3.0,-1.9
-2.0,-1.9
-1.0,-2.0
-2.0,-2.1
-2.0,-2.0
-2.0,-2.0
-2.0,-1.9
-2.0,-1.9
0.0,-1.7
-2.0,-1.8
-3.0,-1.8
-1.0,-1.7
0.0,-1.6
-1.0,-1.5
-2.0,-1.5
-1.0,-1.4
-1.0,-1.3
-1.0,-1.2
-1.0,-1.3
-2.0,-1.3
-3.0,-1.3
-49.0,-6.1
-3.0,-6.4
-1.0,-6.4
0.0,-6.2
0.0,-6.1
-1.0,-6.1
-2.0,-6.2
-3.0,-6.4
-1.0,-6.3
-3.0,-6.3
-3.0,-1.7
-2.0,-1.6
-1.0,-1.6
-2.0,-1.8
-1.0,-1.9
-11.0,-2.9
-3.0,-3.0
-2.0,-2.9
-3.0,-3.1
-3.0,-3.1
-2.0,-3.0
-2.0,-3.0
-2.0,-3.1
-2.0,-3.1
-2.0,-3.2
-1.0,-2.2
-2.0,-2.1
-3.0,-2.2
-2.0,-2.1
-3.0,-2.1
-1.0,-2.0
-2.0,-2.0
-3.0,-2.1
0.0,-1.9
-2.0,-1.9
-3.0,-2.1
-2.0,-2.1
-2.0,-2.0
-2.0,-2.0
-2.0,-1.9
-2.0,-2.0
-2.0,-2.0
-2.0,-1.9
0.0,-1.9
-2.0,-1.9
-2.0,-1.8
-2.0,-1.8
-1.0,-1.7
-2.0,-1.7
-2.0,-1.7
-2.0,-1.7
-2.0,-1.7
-3.0,-1.8
-3.0,-2.1
-1.0,-2.0
-3.0,-2.1
0.0,-1.9
-2.0,-2.0
0.0,-1.8
-2.0,-1.8
0.0,-1.6
-3.0,-1.7
-1.0,-1.5
-2.0,-1.4
-2.0,-1.5
-2.0,-1.4
-2.0,-1.6
-1.0,-1.5
-2.0,-1.7
-2.0,-1.7
-2.0,-1.9
-2.0,-1.8
-1.0,-1.8
-3.0,-1.9
-3.0,-2.0
-3.0,-2.1
0.0,-1.9
-1.0,-1.9
-3.0,-2.0
-2.0,-2.0
-2.0,-2.0
-3.0,-2.1
-2.0,-2.2
-3.0,-2.2
-10.0,-2.9
-1.0,-2.7
-14.0,-4.1
-3.0,-4.3
-2.0,-4.2
-2.0,-4.2
-6.0,-4.6
-3.0,-4.6
-2.0,-4.6
-2.0,-4.5
-3.0,-3.8
-1.0,-3.8
-2.0,-2.6
-2.0,-2.5
-3.0,-2.6
-2.0,-2.6
-2.0,-2.2
-1.0,-2.0
0.0,-1.8
-3.0,-1.9
-1.0,-1.7
-3.0,-1.9
0.0,-1.7
0.0,-1.5
-3.0,-1.5
-2.0,-1.5
-2.0,-1.5
-3.0,-1.7
-2.0,-1.9
-2.0,-1.8
-2.0,-1.9
-2.0,-1.8
-3.0,-2.1
-1.0,-2.2
-2.0,-2.1
-1.0,-2.0
-3.0,-2.1
-2.0,-2.0
-2.0,-2.0
-2.0,-2.0
-1.0,-1.9
-3.0,-2.0
-3.0,-2.0
-26.0,-4.5
-2.0,-4.5
-2.0,-4.6
-48.0,-9.1
0.0,-8.9
-2.0,-8.9
-2.0,-8.9
0.0,-8.8
-3.0,-8.8
-2.0,-8.7
-2.0,-6.3
0.0,-6.1
-2.0,-6.1
-2.0,-1.5
-2.0,-1.7
-1.0,-1.6
-2.0,-1.6
-1.0,-1.7
-2.0,-1.6
-2.0,-1.6
-2.0,-1.6
-3.0,-1.9
-1.0,-1.8
-2.0,-1.8
-1.0,-1.7
-1.0,-1.7
-2.0,-1.7
-3.0,-1.9
-3.0,-2.0
0.0,-1.8
-2.0,-1.8
-2.0,-1.7
-2.0,-1.8
-3.0,-1.9
-3.0,-2.1
-2.0,-2.2
0.0,-2.0
-2.0,-1.9
-1.0,-1.7
-2.0,-1.9
-11.0,-2.8
-3.0,-2.9
-2.0,-2.9
-3.0,-2.9
-3.0,-2.9
-2.0,-2.9
-27.0,-5.6
-2.0,-5.6
-2.0,-5.7
-3.0,-5.8
-2.0,-4.9
-1.0,-4.7
-2.0,-4.7
-1.0,-4.5
-2.0,-4.4
-1.0,-4.3
-2.0,-1.8
-2.0,-1.8
-2.0,-1.8
-2.0,-1.7
-3.0,-1.8
-3.0,-2.0
-2.0,-2.0
-2.0,-2.1
-2.0,-2.1
-3.0,-2.3
-1.0,-2.2
-3.0,-2.3
-1.0,-2.2
0.0,-2.0
-2.0,-1.9
-3.0,-1.9
-1.0,-1.8
-4.0,-2.0
-1.0,-1.9
-2.0,-1.8
-3.0,-2.0
-2.0,-1.9
0.0,-1.8
-2.0,-2.0
-1.0,-1.9
-1.0,-1.7
-3.0,-1.9
-16.0,-3.1
-1.0,-3.1
-3.0,-3.2
-3.0,-3.2
-2.0,-3.2
-2.0,-3.4
-3.0,-3.5
-2.0,-3.6
-1.0,-3.6
-2.0,-3.5
-4.0,-2.3
-2.0,-2.4
-3.0,-2.4
-3.0,-2.4
-2.0,-2.4
-1.0,-2.3
-2.0,-2.2
-3.0,-2.3
-3.0,-2.5
-2.0,-2.5
-3.0,-2.4
-2.0,-2.4
0.0,-2.1
-50.0,-6.8
-3.0,-6.9
-2.0,-7.0
-2.0,-7.0
-2.0,-6.9
-3.0,-6.9
-2.0,-6.9
-1.0,-6.7
-2.0,-6.7
-2.0,-6.9
-1.0,-2.0
-2.0,-1.9
-47.0,-6.4
0.0,-6.2
-3.0,-6.3
-3.0,-6.3
-2.0,-6.3
-1.0,-6.3
0.0,-6.1
-3.0,-6.2
-14.0,-7.5
-24.0,-9.7
-3.0,-5.3
